id,username,email,role,phone_number,gender,is_active,date_of_birth,first_name,last_name,avatar_url,height,weight,foot_length,position,employment_type
d2c86972-f2ef-4ed9-aae6-6fbe2653f18a,customer_d2c869,customer_d2c869@example.com,CUSTOMER,0209233840,female,True,1995-02-25,Dũng,Hoàng,https://images.example.com/chan-dung-mac-dinh.jpg,174.7,88.4,24.3,Không Áp Dụng,Không Áp Dụng
18cad5c5-d8cc-4802-a26a-c4ddd7e17822,customer_18cad5,customer_18cad5@example.com,CUSTOMER,0984442479,other,True,1987-08-30,Quang,Vũ,https://images.example.com/chan-dung-mac-dinh.jpg,187.0,47.8,28.0,Không Áp Dụng,Không Áp Dụng
d665f0ec-c2f1-41ee-b562-952f307f8597,customer_d665f0,customer_d665f0@example.com,CUSTOMER,0111670609,other,True,1988-11-05,Phương,Hoàng,https://images.example.com/chan-dung-mac-dinh.jpg,170.6,46.2,25.9,Không Áp Dụng,Không Áp Dụng
adf66b7a-226e-4e38-ab4e-f29938820370,customer_adf66b,customer_adf66b@example.com,CUSTOMER,0591137244,male,True,1997-08-16,Vy,Vũ,https://images.example.com/chan-dung-mac-dinh.jpg,185.7,53.0,23.6,Không Áp Dụng,Không Áp Dụng
b21de26b-5095-49ca-a507-9949b42bdb91,customer_b21de2,customer_b21de2@example.com,CUSTOMER,0229450391,female,True,1986-09-20,Thảo,Trần,https://images.example.com/chan-dung-mac-dinh.jpg,185.6,55.4,24.8,Không Áp Dụng,Không Áp Dụng
395d965b-029e-4663-93f1-dfed75c41e12,customer_395d96,customer_395d96@example.com,CUSTOMER,0268159309,male,True,1997-11-04,Trang,Trần,https://images.example.com/chan-dung-mac-dinh.jpg,177.5,50.7,24.8,Không Áp Dụng,Không Áp Dụng
58149690-9d5d-4d17-9a28-c58b4bc2f773,customer_581496,customer_581496@example.com,CUSTOMER,0267077000,male,True,1989-09-25,Ân,Võ,https://images.example.com/chan-dung-mac-dinh.jpg,173.6,50.7,23.0,Không Áp Dụng,Không Áp Dụng
da9082bd-7908-4471-8ce9-52b8a57aa275,customer_da9082,customer_da9082@example.com,CUSTOMER,0245256448,male,True,1988-11-17,Tuấn,Nguyễn,https://images.example.com/chan-dung-mac-dinh.jpg,183.7,83.4,22.3,Không Áp Dụng,Không Áp Dụng
519a6b9e-91b0-4e28-b25c-52a979008af5,customer_519a6b,customer_519a6b@example.com,CUSTOMER,0153257831,male,True,1988-08-10,Tuấn,Phan,https://images.example.com/chan-dung-mac-dinh.jpg,159.3,87.7,26.9,Không Áp Dụng,Không Áp Dụng
34191b5d-bc8c-480a-b861-6a7efeb2c405,customer_34191b,customer_34191b@example.com,CUSTOMER,0914721839,female,True,1989-04-11,Dũng,Nguyễn,https://images.example.com/chan-dung-mac-dinh.jpg,175.6,76.3,23.6,Không Áp Dụng,Không Áp Dụng
8ce3c505-ee4f-4979-a663-b9d8d3b9a727,customer_8ce3c5,customer_8ce3c5@example.com,CUSTOMER,0390433730,male,True,2007-12-21,Chi,Trần,https://images.example.com/chan-dung-mac-dinh.jpg,185.7,67.0,23.7,Không Áp Dụng,Không Áp Dụng
a30ed92a-ad83-46e8-ba3e-be21f44de833,customer_a30ed9,customer_a30ed9@example.com,CUSTOMER,0605664239,female,True,1996-10-15,Hạnh,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,181.3,57.5,22.7,Không Áp Dụng,Không Áp Dụng
6c067252-39aa-4d88-9caf-97b2ac422d10,customer_6c0672,customer_6c0672@example.com,CUSTOMER,0249702708,other,True,2002-12-04,Chi,Trần,https://images.example.com/chan-dung-mac-dinh.jpg,155.6,64.4,23.8,Không Áp Dụng,Không Áp Dụng
5fd46f98-b3e7-468f-952d-f00e04dce3f3,customer_5fd46f,customer_5fd46f@example.com,CUSTOMER,0371260347,other,True,2000-04-26,Ngọc,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,153.6,82.7,21.6,Không Áp Dụng,Không Áp Dụng
ecea3e48-9386-4b7c-baa0-aba3ccd0a29f,customer_ecea3e,customer_ecea3e@example.com,CUSTOMER,0250971110,female,True,1994-10-15,Trang,Phan,https://images.example.com/chan-dung-mac-dinh.jpg,167.5,59.9,23.5,Không Áp Dụng,Không Áp Dụng
ab5f9091-09cf-490b-93d7-140279b75e4f,customer_ab5f90,customer_ab5f90@example.com,CUSTOMER,0769464606,female,True,1989-01-05,Ngọc,Võ,https://images.example.com/chan-dung-mac-dinh.jpg,188.5,54.5,21.6,Không Áp Dụng,Không Áp Dụng
2b454f75-d9e6-40c3-9ce3-8849fa504974,customer_2b454f,customer_2b454f@example.com,CUSTOMER,0017336922,other,True,1999-01-28,Thảo,Võ,https://images.example.com/chan-dung-mac-dinh.jpg,173.9,88.7,25.9,Không Áp Dụng,Không Áp Dụng
f1e3ff14-bd27-4a8c-a1c7-71c12ee9112d,customer_f1e3ff,customer_f1e3ff@example.com,CUSTOMER,0862386121,female,True,1988-07-27,Ân,Đặng,https://images.example.com/chan-dung-mac-dinh.jpg,159.1,55.0,27.3,Không Áp Dụng,Không Áp Dụng
49cf0ae4-1d09-4fef-8ae3-5872017241d6,customer_49cf0a,customer_49cf0a@example.com,CUSTOMER,0204873739,female,True,1992-01-13,Thảo,Đặng,https://images.example.com/chan-dung-mac-dinh.jpg,149.4,64.8,28.0,Không Áp Dụng,Không Áp Dụng
059a4154-7d17-48e5-a1b8-90fd84483de8,customer_059a41,customer_059a41@example.com,CUSTOMER,0790928556,male,True,2001-02-02,Bình,Vũ,https://images.example.com/chan-dung-mac-dinh.jpg,178.1,47.7,24.5,Không Áp Dụng,Không Áp Dụng
13217065-88a4-4713-8410-768c35c90bdb,customer_132170,customer_132170@example.com,CUSTOMER,0399473195,other,True,1996-11-04,Lâm,Hoàng,https://images.example.com/chan-dung-mac-dinh.jpg,171.5,48.0,27.2,Không Áp Dụng,Không Áp Dụng
8d1e245f-b48a-406c-915d-e7506795a736,customer_8d1e24,customer_8d1e24@example.com,CUSTOMER,0261887853,female,True,2000-06-08,Vy,Nguyễn,https://images.example.com/chan-dung-mac-dinh.jpg,171.4,74.9,27.2,Không Áp Dụng,Không Áp Dụng
77c5dfbe-87e0-4c04-b3e7-0747ead85a39,customer_77c5df,customer_77c5df@example.com,CUSTOMER,0326922088,male,True,1988-08-21,Lâm,Vũ,https://images.example.com/chan-dung-mac-dinh.jpg,150.4,94.0,22.6,Không Áp Dụng,Không Áp Dụng
41415428-567a-43f3-be8d-44f2eebd16cc,customer_414154,customer_414154@example.com,CUSTOMER,0087875716,female,True,1990-04-19,Ngọc,Huỳnh,https://images.example.com/chan-dung-mac-dinh.jpg,175.5,42.9,24.7,Không Áp Dụng,Không Áp Dụng
6bbf71d5-36b8-45ba-9ad2-349554318d1e,customer_6bbf71,customer_6bbf71@example.com,CUSTOMER,0815651273,other,True,2001-02-08,Quang,Phan,https://images.example.com/chan-dung-mac-dinh.jpg,176.3,83.9,24.3,Không Áp Dụng,Không Áp Dụng
629c838a-0b81-44fd-8185-01afa2e6e20f,customer_629c83,customer_629c83@example.com,CUSTOMER,0085368130,other,True,2001-08-16,Linh,Nguyễn,https://images.example.com/chan-dung-mac-dinh.jpg,176.7,49.6,28.4,Không Áp Dụng,Không Áp Dụng
3b208e2e-b0c5-4742-bbb4-b36121337f99,customer_3b208e,customer_3b208e@example.com,CUSTOMER,0277716672,other,True,1987-09-13,Thành,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,152.6,73.5,28.2,Không Áp Dụng,Không Áp Dụng
48b9ed8a-f008-4869-b601-102fb72a729e,customer_48b9ed,customer_48b9ed@example.com,CUSTOMER,0937212502,male,True,1999-09-16,Tuấn,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,170.2,55.7,27.4,Không Áp Dụng,Không Áp Dụng
82aec306-728a-4b3c-84d1-a4d9dd05c613,customer_82aec3,customer_82aec3@example.com,CUSTOMER,0176685011,male,True,2007-04-14,Khánh,Đặng,https://images.example.com/chan-dung-mac-dinh.jpg,186.3,90.4,27.1,Không Áp Dụng,Không Áp Dụng
e4bd5f32-bb2b-4b11-ba25-d1c919e5a01d,customer_e4bd5f,customer_e4bd5f@example.com,CUSTOMER,0078867549,other,True,1992-09-02,Minh,Võ,https://images.example.com/chan-dung-mac-dinh.jpg,185.5,87.8,28.4,Không Áp Dụng,Không Áp Dụng
761ffee3-8297-445c-a2e3-0a31fa899bf8,customer_761ffe,customer_761ffe@example.com,CUSTOMER,0672877622,male,True,2000-03-18,Nam,Phan,https://images.example.com/chan-dung-mac-dinh.jpg,179.2,74.2,25.4,Không Áp Dụng,Không Áp Dụng
4d7023ff-05af-4126-b742-c45369b6bd34,customer_4d7023,customer_4d7023@example.com,CUSTOMER,0982431562,female,True,1993-08-12,Bình,Trần,https://images.example.com/chan-dung-mac-dinh.jpg,174.7,58.4,22.3,Không Áp Dụng,Không Áp Dụng
7481bb1e-0861-4158-82d3-f2e088e46188,customer_7481bb,customer_7481bb@example.com,CUSTOMER,0884763420,female,True,2006-09-12,Phương,Vũ,https://images.example.com/chan-dung-mac-dinh.jpg,184.1,53.9,21.5,Không Áp Dụng,Không Áp Dụng
81ae6650-c3b7-407a-b761-1295103132b7,customer_81ae66,customer_81ae66@example.com,CUSTOMER,0142347884,male,True,1992-12-02,Chi,Trần,https://images.example.com/chan-dung-mac-dinh.jpg,155.3,61.3,24.3,Không Áp Dụng,Không Áp Dụng
19e7fabd-bb02-4f73-8cbc-e3efc67d0d86,customer_19e7fa,customer_19e7fa@example.com,CUSTOMER,0805768453,other,True,1989-02-15,Phương,Võ,https://images.example.com/chan-dung-mac-dinh.jpg,189.4,57.5,27.8,Không Áp Dụng,Không Áp Dụng
4f03af38-8f8a-4837-9d13-4950a69f9c18,customer_4f03af,customer_4f03af@example.com,CUSTOMER,0601312381,female,True,1987-01-09,Bình,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,149.4,66.8,22.5,Không Áp Dụng,Không Áp Dụng
9ef2867c-6910-48b8-b6b6-2b0e45a14cb7,customer_9ef286,customer_9ef286@example.com,CUSTOMER,0766353948,male,True,1994-07-05,Quang,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,161.4,71.4,27.8,Không Áp Dụng,Không Áp Dụng
118f23e5-c27c-43f0-9e4e-ea01ac14a2ae,customer_118f23,customer_118f23@example.com,CUSTOMER,0623336849,female,True,1987-03-29,Hạnh,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,153.4,91.4,26.3,Không Áp Dụng,Không Áp Dụng
e7e24360-a932-4c47-b31e-019875d64f80,customer_e7e243,customer_e7e243@example.com,CUSTOMER,0843985085,female,True,1989-10-29,Tuấn,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,162.8,64.9,25.6,Không Áp Dụng,Không Áp Dụng
4a9ebd80-6fe9-4579-a412-86847703bee4,customer_4a9ebd,customer_4a9ebd@example.com,CUSTOMER,0287060114,other,True,1996-05-22,Thành,Phan,https://images.example.com/chan-dung-mac-dinh.jpg,153.4,53.2,24.1,Không Áp Dụng,Không Áp Dụng
b91d99dc-6ee2-4a14-abb7-b4ee8c4857f7,customer_b91d99,customer_b91d99@example.com,CUSTOMER,0516803805,other,True,1997-06-28,Nam,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,186.3,52.6,23.6,Không Áp Dụng,Không Áp Dụng
ea712ac6-9117-45c0-add5-a6505b936c01,customer_ea712a,customer_ea712a@example.com,CUSTOMER,0284308039,male,True,2004-03-03,Ngọc,Phan,https://images.example.com/chan-dung-mac-dinh.jpg,148.2,50.7,22.1,Không Áp Dụng,Không Áp Dụng
e99547e9-4b88-4932-bf77-1d9427aac56a,customer_e99547,customer_e99547@example.com,CUSTOMER,0804435388,male,True,2002-05-02,Tuấn,Lê,https://images.example.com/chan-dung-mac-dinh.jpg,172.2,72.3,24.2,Không Áp Dụng,Không Áp Dụng
d31045fe-50dc-4780-a5c3-f06763e8a9e6,customer_d31045,customer_d31045@example.com,CUSTOMER,0845227039,female,True,1987-07-03,Thảo,Đặng,https://images.example.com/chan-dung-mac-dinh.jpg,155.0,58.3,22.0,Không Áp Dụng,Không Áp Dụng
b2d5590f-7be4-4bff-95b2-9af8a88d3724,customer_b2d559,customer_b2d559@example.com,CUSTOMER,0724539860,other,True,1987-04-07,Vy,Lê,https://images.example.com/chan-dung-mac-dinh.jpg,170.3,74.3,27.6,Không Áp Dụng,Không Áp Dụng
2870ff7c-faac-4045-8ad1-7ec29b8df1f9,customer_2870ff,customer_2870ff@example.com,CUSTOMER,0993905105,male,True,1989-05-23,Linh,Lê,https://images.example.com/chan-dung-mac-dinh.jpg,149.7,41.6,28.5,Không Áp Dụng,Không Áp Dụng
b747070b-7ad6-44a3-a22c-fb470672a18f,customer_b74707,customer_b74707@example.com,CUSTOMER,0681360685,male,True,1994-04-15,Minh,Trần,https://images.example.com/chan-dung-mac-dinh.jpg,168.1,44.6,28.5,Không Áp Dụng,Không Áp Dụng
2673f922-fcdb-444b-afbe-870a6d96c19a,customer_2673f9,customer_2673f9@example.com,CUSTOMER,0141405194,other,True,2003-11-15,Dũng,Vũ,https://images.example.com/chan-dung-mac-dinh.jpg,170.4,53.4,26.5,Không Áp Dụng,Không Áp Dụng
4cda440d-aafe-441f-8d9e-9cb9d7b61201,customer_4cda44,customer_4cda44@example.com,CUSTOMER,0571585516,other,True,1999-10-31,Quang,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,177.2,80.3,22.6,Không Áp Dụng,Không Áp Dụng
7dd17767-ed29-4c40-9356-783dd671b40e,customer_7dd177,customer_7dd177@example.com,CUSTOMER,0082640097,male,True,1991-07-03,Hạnh,Nguyễn,https://images.example.com/chan-dung-mac-dinh.jpg,171.4,66.5,25.3,Không Áp Dụng,Không Áp Dụng
7497666e-72a9-4ff9-8201-92c602207c8d,customer_749766,customer_749766@example.com,CUSTOMER,0579204104,male,True,2007-01-24,Khánh,Huỳnh,https://images.example.com/chan-dung-mac-dinh.jpg,157.8,82.4,21.9,Không Áp Dụng,Không Áp Dụng
d4d48523-561a-493d-9a54-543fb9052b9a,customer_d4d485,customer_d4d485@example.com,CUSTOMER,0272272654,female,True,2000-08-02,Ân,Võ,https://images.example.com/chan-dung-mac-dinh.jpg,164.0,78.9,28.3,Không Áp Dụng,Không Áp Dụng
bf2dceb0-165a-4869-a702-d17aa5b903d9,customer_bf2dce,customer_bf2dce@example.com,CUSTOMER,0679974781,female,True,2004-09-19,Lâm,Vũ,https://images.example.com/chan-dung-mac-dinh.jpg,152.6,42.4,28.5,Không Áp Dụng,Không Áp Dụng
980d27c8-8a3a-4637-a9fe-4b9e11aa3d64,customer_980d27,customer_980d27@example.com,CUSTOMER,0471499113,female,True,1993-05-20,Lâm,Đặng,https://images.example.com/chan-dung-mac-dinh.jpg,151.4,71.4,27.5,Không Áp Dụng,Không Áp Dụng
7b4a5cc7-fe5b-4cc2-b36a-d2e56771f113,customer_7b4a5c,customer_7b4a5c@example.com,CUSTOMER,0443647029,male,True,2002-06-18,Bình,Đặng,https://images.example.com/chan-dung-mac-dinh.jpg,161.4,80.8,25.8,Không Áp Dụng,Không Áp Dụng
cb546628-ccc9-42c6-b207-4b6a8aad52e7,customer_cb5466,customer_cb5466@example.com,CUSTOMER,0669297093,other,True,2000-06-19,Vy,Lê,https://images.example.com/chan-dung-mac-dinh.jpg,150.4,44.5,27.2,Không Áp Dụng,Không Áp Dụng
a20becd5-0390-463b-be42-23e9411abb4e,customer_a20bec,customer_a20bec@example.com,CUSTOMER,0784680033,other,True,2005-01-24,Thảo,Vũ,https://images.example.com/chan-dung-mac-dinh.jpg,146.4,63.6,25.0,Không Áp Dụng,Không Áp Dụng
d52a5473-62e7-457c-8fb8-d19cc1b83e6e,customer_d52a54,customer_d52a54@example.com,CUSTOMER,0076696492,male,True,2002-09-22,Trang,Hoàng,https://images.example.com/chan-dung-mac-dinh.jpg,181.0,53.1,22.9,Không Áp Dụng,Không Áp Dụng
d610a7b2-4983-40b9-b1a5-610917a80981,customer_d610a7,customer_d610a7@example.com,CUSTOMER,0536159765,male,True,1993-02-17,Chi,Hoàng,https://images.example.com/chan-dung-mac-dinh.jpg,150.5,61.6,24.4,Không Áp Dụng,Không Áp Dụng
b4ea6a44-2794-406a-b31c-c2385b3b80e3,customer_b4ea6a,customer_b4ea6a@example.com,CUSTOMER,0517921035,female,True,1995-12-26,Thảo,Lê,https://images.example.com/chan-dung-mac-dinh.jpg,159.3,94.3,28.4,Không Áp Dụng,Không Áp Dụng
c1526620-d8e9-4e55-83f5-16ed1edb9bba,customer_c15266,customer_c15266@example.com,CUSTOMER,0161218829,female,True,1987-11-21,Chi,Phan,https://images.example.com/chan-dung-mac-dinh.jpg,149.4,42.5,27.3,Không Áp Dụng,Không Áp Dụng
d28ca937-416a-4fe6-8fc1-54b57568b349,customer_d28ca9,customer_d28ca9@example.com,CUSTOMER,0702100559,male,True,2005-12-19,Minh,Nguyễn,https://images.example.com/chan-dung-mac-dinh.jpg,173.9,41.7,24.3,Không Áp Dụng,Không Áp Dụng
91758fcd-5380-41c7-a395-5a2364ae7c1d,customer_91758f,customer_91758f@example.com,CUSTOMER,0227957436,male,True,1995-04-29,Dũng,Hoàng,https://images.example.com/chan-dung-mac-dinh.jpg,146.5,93.5,23.0,Không Áp Dụng,Không Áp Dụng
73df732d-3b52-49ff-928d-53711e83a055,customer_73df73,customer_73df73@example.com,CUSTOMER,0568407557,male,True,1992-07-13,Thảo,Lê,https://images.example.com/chan-dung-mac-dinh.jpg,187.2,92.0,28.3,Không Áp Dụng,Không Áp Dụng
1290ffdc-807e-4102-bfc9-f3df85b5951b,customer_1290ff,customer_1290ff@example.com,CUSTOMER,0550245506,female,True,1994-11-27,Nam,Hoàng,https://images.example.com/chan-dung-mac-dinh.jpg,183.1,50.3,26.8,Không Áp Dụng,Không Áp Dụng
850d62cb-27e5-468c-8e01-7ccc947324be,customer_850d62,customer_850d62@example.com,CUSTOMER,0525389118,female,True,2000-09-09,Lâm,Phan,https://images.example.com/chan-dung-mac-dinh.jpg,176.2,72.3,21.7,Không Áp Dụng,Không Áp Dụng
1403d6d6-a3ac-4fc9-b11d-4ad074794039,customer_1403d6,customer_1403d6@example.com,CUSTOMER,0751929553,other,True,2001-06-26,Khánh,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,146.7,67.9,21.6,Không Áp Dụng,Không Áp Dụng
469e4f28-ca5a-4d50-a347-83e7234f4584,customer_469e4f,customer_469e4f@example.com,CUSTOMER,0405443714,other,True,2006-10-21,Chi,Vũ,https://images.example.com/chan-dung-mac-dinh.jpg,145.5,69.0,28.2,Không Áp Dụng,Không Áp Dụng
9a530cd9-7800-45f4-bbc3-3c5314bd628a,customer_9a530c,customer_9a530c@example.com,CUSTOMER,0918306065,male,True,1989-09-07,Minh,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,186.9,59.7,25.7,Không Áp Dụng,Không Áp Dụng
77522018-7e94-4906-873b-597faf1117c3,customer_775220,customer_775220@example.com,CUSTOMER,0417633569,male,True,1993-06-14,Bình,Lê,https://images.example.com/chan-dung-mac-dinh.jpg,170.6,40.8,26.4,Không Áp Dụng,Không Áp Dụng
4d0f3ec3-e302-42eb-a6d5-c19b04efec4c,customer_4d0f3e,customer_4d0f3e@example.com,CUSTOMER,0197178817,other,True,1994-09-22,Chi,Đặng,https://images.example.com/chan-dung-mac-dinh.jpg,180.2,67.2,27.1,Không Áp Dụng,Không Áp Dụng
6f8173ce-4d09-4b21-adf1-284d62cddce8,customer_6f8173,customer_6f8173@example.com,CUSTOMER,0167015831,other,True,2003-07-31,Vy,Vũ,https://images.example.com/chan-dung-mac-dinh.jpg,151.0,52.7,24.4,Không Áp Dụng,Không Áp Dụng
6c995edf-b307-4ca0-80af-c4f3b0a6c593,customer_6c995e,customer_6c995e@example.com,CUSTOMER,0465154552,other,True,1991-02-06,Minh,Lê,https://images.example.com/chan-dung-mac-dinh.jpg,185.9,72.2,23.5,Không Áp Dụng,Không Áp Dụng
f22fefb5-03b4-4b90-92c1-088f7ecacf6a,customer_f22fef,customer_f22fef@example.com,CUSTOMER,0906075905,other,True,1989-03-08,Lâm,Trần,https://images.example.com/chan-dung-mac-dinh.jpg,186.5,94.2,28.1,Không Áp Dụng,Không Áp Dụng
37c7aa8c-65b2-4629-b591-4b5163799daa,customer_37c7aa,customer_37c7aa@example.com,CUSTOMER,0161388249,other,True,1998-02-13,Minh,Nguyễn,https://images.example.com/chan-dung-mac-dinh.jpg,165.1,79.5,22.2,Không Áp Dụng,Không Áp Dụng
ff97489b-4589-4fb4-9ddc-8421335ab3ee,customer_ff9748,customer_ff9748@example.com,CUSTOMER,0068054051,female,True,1988-10-29,Ân,Lê,https://images.example.com/chan-dung-mac-dinh.jpg,150.4,82.8,22.5,Không Áp Dụng,Không Áp Dụng
9e18c905-a057-4a18-9d8a-a9ef98dda0e6,customer_9e18c9,customer_9e18c9@example.com,CUSTOMER,0613511568,male,True,1996-01-01,Dũng,Nguyễn,https://images.example.com/chan-dung-mac-dinh.jpg,156.5,70.3,22.3,Không Áp Dụng,Không Áp Dụng
3283087c-7058-482a-9906-d039a27592da,customer_328308,customer_328308@example.com,CUSTOMER,0324585185,male,True,2003-12-19,Chi,Đặng,https://images.example.com/chan-dung-mac-dinh.jpg,158.6,87.3,25.7,Không Áp Dụng,Không Áp Dụng
520e5efa-0e57-4e46-b192-fda9365372c2,customer_520e5e,customer_520e5e@example.com,CUSTOMER,0795442331,other,True,1996-06-24,Khánh,Đặng,https://images.example.com/chan-dung-mac-dinh.jpg,180.0,90.7,25.0,Không Áp Dụng,Không Áp Dụng
43b6a9e0-1b21-4276-855a-781c576cad8d,customer_43b6a9,customer_43b6a9@example.com,CUSTOMER,0995905671,female,True,1987-05-14,Quang,Võ,https://images.example.com/chan-dung-mac-dinh.jpg,145.8,62.3,28.0,Không Áp Dụng,Không Áp Dụng
952494fa-2c94-4771-a71d-57eb3459c475,customer_952494,customer_952494@example.com,CUSTOMER,0290265428,female,True,1988-02-27,Linh,Đặng,https://images.example.com/chan-dung-mac-dinh.jpg,163.1,45.7,26.4,Không Áp Dụng,Không Áp Dụng
d0c05c7e-260a-4488-8dae-a209015705fd,customer_d0c05c,customer_d0c05c@example.com,CUSTOMER,0308802841,female,True,2003-11-02,Dũng,Hoàng,https://images.example.com/chan-dung-mac-dinh.jpg,177.3,50.8,25.4,Không Áp Dụng,Không Áp Dụng
b0d14509-0c22-4845-80f3-255b1a8a14d8,customer_b0d145,customer_b0d145@example.com,CUSTOMER,0467277286,other,True,2005-10-15,Tuấn,Đặng,https://images.example.com/chan-dung-mac-dinh.jpg,174.6,74.9,24.7,Không Áp Dụng,Không Áp Dụng
7e6cd375-ecd2-4353-898c-3b0a70ef14ed,customer_7e6cd3,customer_7e6cd3@example.com,CUSTOMER,0342653983,female,True,1989-01-29,Thảo,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,185.4,62.3,22.5,Không Áp Dụng,Không Áp Dụng
bef34e82-8e6e-489c-b8ec-8065c0317a65,customer_bef34e,customer_bef34e@example.com,CUSTOMER,0985454277,male,True,2000-07-12,Khánh,Trần,https://images.example.com/chan-dung-mac-dinh.jpg,170.0,46.8,25.3,Không Áp Dụng,Không Áp Dụng
dae701ff-2f45-4947-ab5d-a721763bcd60,customer_dae701,customer_dae701@example.com,CUSTOMER,0234185973,other,True,2008-04-07,Vy,Vũ,https://images.example.com/chan-dung-mac-dinh.jpg,182.7,43.0,22.0,Không Áp Dụng,Không Áp Dụng
c8aa073a-67ba-4a85-ab7f-cf142a4fbc5d,customer_c8aa07,customer_c8aa07@example.com,CUSTOMER,0680251275,female,True,1998-08-28,Minh,Lê,https://images.example.com/chan-dung-mac-dinh.jpg,186.3,81.4,27.6,Không Áp Dụng,Không Áp Dụng
7d64dd91-64f0-47c7-bd2c-7ad3d18e9260,customer_7d64dd,customer_7d64dd@example.com,CUSTOMER,0989265924,other,True,2004-04-17,Quang,Lê,https://images.example.com/chan-dung-mac-dinh.jpg,184.7,61.5,22.5,Không Áp Dụng,Không Áp Dụng
2f6a79e8-ccb4-446f-8fe7-d8be439adffc,customer_2f6a79,customer_2f6a79@example.com,CUSTOMER,0931189069,other,True,1998-08-20,Dũng,Hoàng,https://images.example.com/chan-dung-mac-dinh.jpg,177.3,46.5,24.8,Không Áp Dụng,Không Áp Dụng
49a2be23-4809-4df5-98db-482b9b72cb8b,customer_49a2be,customer_49a2be@example.com,CUSTOMER,0665723435,female,True,2007-03-31,Hạnh,Võ,https://images.example.com/chan-dung-mac-dinh.jpg,154.6,57.8,24.5,Không Áp Dụng,Không Áp Dụng
3be65fba-4839-43bd-93e0-13ad4d849d50,customer_3be65f,customer_3be65f@example.com,CUSTOMER,0400141790,female,True,1993-12-17,Lâm,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,188.0,91.4,27.0,Không Áp Dụng,Không Áp Dụng
4ab341ed-f7e4-406b-8e27-2e75b1c3aee1,customer_4ab341,customer_4ab341@example.com,CUSTOMER,0644288567,female,True,1999-12-10,Lâm,Vũ,https://images.example.com/chan-dung-mac-dinh.jpg,148.2,87.4,22.0,Không Áp Dụng,Không Áp Dụng
b0424e1d-0691-47ca-aeae-702ce9936003,customer_b0424e,customer_b0424e@example.com,CUSTOMER,0410902093,female,True,2006-09-12,Vy,Phạm,https://images.example.com/chan-dung-mac-dinh.jpg,169.9,55.1,26.4,Không Áp Dụng,Không Áp Dụng
957ebd67-065f-411c-8ab9-a22b2d857194,customer_957ebd,customer_957ebd@example.com,CUSTOMER,0962997782,male,True,1988-07-10,Vy,Lê,https://images.example.com/chan-dung-mac-dinh.jpg,169.5,43.0,27.6,Không Áp Dụng,Không Áp Dụng
60e48276-0178-4c56-b9fa-b7665be98326,customer_60e482,customer_60e482@example.com,CUSTOMER,0470439320,male,True,1988-10-10,Khánh,Nguyễn,https://images.example.com/chan-dung-mac-dinh.jpg,163.8,59.5,24.5,Không Áp Dụng,Không Áp Dụng
7d510024-1246-4760-8190-bbfb4a8b76a7,customer_7d5100,customer_7d5100@example.com,CUSTOMER,0209961696,male,True,1998-10-13,Thành,Vũ,https://images.example.com/chan-dung-mac-dinh.jpg,153.0,79.4,25.5,Không Áp Dụng,Không Áp Dụng
9177fe53-79fb-4cac-beec-c9fe06f1409e,customer_9177fe,customer_9177fe@example.com,CUSTOMER,0554864554,other,True,2008-03-26,Bình,Võ,https://images.example.com/chan-dung-mac-dinh.jpg,166.3,52.4,26.4,Không Áp Dụng,Không Áp Dụng
5b6a0b77-2193-4d5e-9bf9-485a8d132bb6,customer_5b6a0b,customer_5b6a0b@example.com,CUSTOMER,0672794331,female,True,2004-01-25,Thảo,Phan,https://images.example.com/chan-dung-mac-dinh.jpg,183.0,90.6,22.7,Không Áp Dụng,Không Áp Dụng
2f54701e-6ad9-4259-84d5-8efd95f2f23f,customer_2f5470,customer_2f5470@example.com,CUSTOMER,0308285112,female,True,1997-03-05,Ngọc,Hoàng,https://images.example.com/chan-dung-mac-dinh.jpg,179.4,61.4,23.6,Không Áp Dụng,Không Áp Dụng
13a12c67-05dd-4bf8-a125-ecff7d3fd516,customer_13a12c,customer_13a12c@example.com,CUSTOMER,0596255794,female,True,1992-02-19,Chi,Đặng,https://images.example.com/chan-dung-mac-dinh.jpg,171.2,40.5,25.4,Không Áp Dụng,Không Áp Dụng
b49eeb00-7ed0-4693-b502-2d569e78476d,customer_b49eeb,customer_b49eeb@example.com,CUSTOMER,0066971202,male,True,1993-09-18,Minh,Hoàng,https://images.example.com/chan-dung-mac-dinh.jpg,173.2,61.7,27.0,Không Áp Dụng,Không Áp Dụng
